5;1;20;132530
5;1;24;161982
5;1;17;86088
5;1;19;96661
5;1;24;115162
5;1;22;104589
5;1;17;81180
5;1;21;1378546
5;1;19;95150
5;1;22;106478
5;1;23;108743
5;1;21;110254
5;1;19;87976
5;1;21;103457
5;1;19;79670
5;1;22;103079
5;1;24;120448
5;1;17;81180
5;1;22;104968
5;1;19;89864
5;1;19;92884
5;1;20;93263
5;1;21;97793
5;1;21;91374
5;1;22;101569
5;1;19;121959
5;1;22;121203
5;1;21;111009
5;1;17;78536
5;1;20;93640
5;1;18;86466
5;1;23;105722
5;1;21;93640
5;1;22;134419
5;1;17;82313
5;1;21;94395
5;1;17;76648
5;1;22;218242
5;1;20;92129
5;1;20;91752
5;1;23;107610
5;1;22;102324
5;1;22;469710
5;1;21;121203
5;1;22;104967
5;1;23;110631
5;1;22;107988
5;1;20;93640
5;1;21;97039
5;1;22;104212
5;1;18;82313
5;1;21;135552
5;1;22;122713
5;1;21;106478
5;1;20;94773
5;1;19;90620
5;1;22;104212
5;1;21;103835
5;1;20;98926
5;1;24;137440
5;1;20;116295
5;1;19;91752
5;1;20;95528
5;1;23;1273957
5;1;22;104213
5;1;20;94395
5;1;24;116672
5;1;21;99681
5;1;23;108743
5;1;21;103457
5;1;19;88731
5;1;20;90242
5;1;19;83823
5;1;21;109876
5;1;21;106856
5;1;21;97793
5;1;22;523326
5;1;17;86466
5;1;21;269593
5;1;20;129132
5;1;18;140083
5;1;19;212956
5;1;19;124979
5;1;20;129132
5;1;21;139705
5;1;23;147257
5;1;17;91374
5;1;17;109499
5;1;22;153675
5;1;22;131398
5;1;20;118561
5;1;20;148767
5;1;21;192944
5;1;19;224661
5;1;21;157829
5;1;20;192566
5;1;17;99682
5;1;21;130265
5;1;18;97416
5;1;18;114030
5;2;28;215598
5;2;28;204649
5;2;25;166136
5;2;26;213710
5;2;25;202005
5;2;25;197852
5;2;26;183882
5;2;27;218620
5;2;28;220130
5;2;29;228436
5;2;28;230324
5;2;30;218242
5;2;28;197475
5;2;26;242030
5;2;26;228059
5;2;29;214088
5;2;27;210313
5;2;27;519928
5;2;25;222395
5;2;30;273368
5;2;29;437616
5;2;29;247315
5;2;27;232589
5;2;26;184259
5;2;23;154808
5;2;26;177085
5;2;27;184637
5;2;26;183127
5;2;27;209934
5;2;27;205026
5;2;28;212956
5;2;28;199740
5;2;28;199740
5;2;25;171799
5;2;28;210313
5;2;29;203138
5;2;28;203894
5;2;28;706454
5;2;26;228058
5;2;28;281675
5;2;29;302064
5;2;27;263929
5;2;25;180106
5;2;28;890713
5;2;29;181616
5;2;25;146879
5;2;27;163870
5;2;27;162359
5;2;26;160849
5;2;26;166136
5;2;28;169534
5;2;27;162737
5;2;26;161226
5;2;28;179351
5;2;27;175198
5;2;27;171422
5;2;30;184259
5;2;27;163115
5;2;28;248448
5;2;27;211068
5;2;28;246560
5;2;26;218619
5;2;26;211446
5;2;26;179729
5;2;28;201250
5;2;27;185392
5;2;27;180861
5;2;28;196719
5;2;26;182371
5;2;30;6897263
5;2;28;191055
5;2;28;203893
5;2;28;197474
5;2;28;320943
5;2;28;545226
5;2;28;195964
5;2;24;191056
5;2;26;215598
5;2;27;194454
5;2;25;164625
5;2;29;382867
5;2;26;200117
5;2;29;199740
5;2;28;194455
5;2;28;5667483
5;2;23;160472
5;2;29;227303
5;2;24;164625
5;2;28;194076
5;2;30;220506
5;2;29;205403
5;2;27;195209
5;2;27;243539
5;2;30;283185
5;2;27;209179
5;2;27;256377
5;2;28;253357
5;2;26;218997
5;2;25;203139
5;2;29;717780
5;3;32;304329
5;3;31;250335
5;3;31;259776
5;3;30;256754
5;3;32;266949
5;3;32;269215
5;3;30;248070
5;3;31;260908
5;3;30;1072706
5;3;31;379091
5;3;29;241652
5;3;31;277144
5;3;31;261285
5;3;29;294891
5;3;30;363232
5;3;32;326607
5;3;30;339823
5;3;31;348129
5;3;31;493876
5;3;29;228436
5;3;29;764600
5;3;28;213333
5;3;30;597333
5;3;29;232213
5;3;32;250336
5;3;28;1457461
5;3;30;242784
5;3;30;391551
5;3;30;252979
5;3;32;269592
5;3;30;287339
5;3;30;297911
5;3;29;286584
5;3;30;262418
5;3;29;235233
5;3;30;277899
5;3;32;277144
5;3;30;296401
5;3;28;287716
5;3;31;327739
5;3;31;249959
5;3;32;431952
5;3;31;224283
5;3;30;211823
5;3;30;211823
5;3;29;201250
5;3;27;191433
5;3;30;212955
5;3;32;324342
5;3;31;313770
5;3;28;289227
5;3;32;311504
5;3;32;273368
5;3;31;284696
5;3;32;663409
5;3;31;324341
5;3;30;302443
5;3;31;326607
5;3;29;293002
5;3;31;312259
5;3;31;317923
5;3;31;313392
5;3;32;291492
5;3;31;340200
5;3;32;324719
5;3;31;325474
5;3;30;544093
5;3;31;347374
5;3;29;294512
5;3;29;324342
5;3;30;862394
5;3;31;4238341
5;3;31;301310
5;3;31;326229
5;3;31;358702
5;3;31;400614
5;3;32;305841
5;3;30;301687
5;3;29;295268
5;3;30;301687
5;3;29;298666
5;3;29;284318
5;3;31;301687
5;3;30;312259
5;3;30;319810
5;3;27;270347
5;3;29;274879
5;3;31;246183
5;3;30;234477
5;3;28;224282
5;3;31;245050
5;3;30;229569
5;3;31;1200706
5;3;31;243162
5;3;31;231834
5;3;29;226549
5;3;31;246561
5;3;30;264306
5;3;29;233344
5;3;31;256378
5;4;31;287716
5;4;32;248826
5;4;32;301687
5;4;31;288849
5;4;30;283940
5;4;29;268082
5;4;32;285451
5;4;32;292248
5;4;31;303575
5;4;32;283185
5;4;32;279032
5;4;32;288849
5;4;31;298289
5;4;31;257887
5;4;32;249580
5;4;32;249959
5;4;31;246937
5;4;30;236743
5;4;32;439882
5;4;30;248448
5;4;32;261663
5;4;31;257509
5;4;32;287339
5;4;31;278277
5;4;32;291115
5;4;32;282430
5;4;31;295268
5;4;32;27004556
5;4;32;461404
5;4;32;305840
5;4;32;303197
5;4;31;253735
5;4;32;253734
5;4;32;2108787
5;4;32;294135
5;4;32;309616
5;4;31;404766
5;4;32;434973
5;4;32;286584
5;4;31;280920
5;4;31;458005
5;4;32;405144
5;4;32;652459
5;4;32;286962
5;4;32;274879
5;4;32;298288
5;4;32;282431
5;4;32;283563
5;4;32;560329
5;4;31;289227
5;4;32;293758
5;4;32;305462
5;4;32;281298
5;4;31;309616
5;4;30;279409
5;4;32;288094
5;4;31;288849
5;4;32;299422
5;4;32;368519
5;4;31;269592
5;4;31;279032
5;4;31;294890
5;4;32;275634
5;4;31;268838
5;4;31;269970
5;4;32;277899
5;4;32;281298
5;4;31;534654
5;4;32;283940
5;4;31;277521
5;4;32;271481
5;4;29;255622
5;4;32;296778
5;4;31;280165
5;4;31;274124
5;4;32;278654
5;4;32;277144
5;4;32;279410
5;4;32;277521
5;4;31;272236
5;4;32;276767
5;4;32;287338
5;4;31;287339
5;4;31;489722
5;4;32;277899
5;4;32;263551
5;4;30;256378
5;4;31;277522
5;4;32;286206
5;4;31;276766
5;4;31;273368
5;4;32;286962
5;4;31;276767
5;4;32;303197
5;4;31;587138
5;4;31;276766
5;4;32;280920
5;4;31;279787
5;4;30;268837
5;4;32;285828
5;5;32;320188
5;5;32;302442
5;5;32;306973
5;5;32;311126
5;5;32;297534
5;5;31;288471
5;5;32;288094
5;5;32;287339
5;5;32;472353
5;5;32;305462
5;5;31;314902
5;5;32;316035
5;5;32;1835797
5;5;31;274123
5;5;32;371916
5;5;32;941686
5;5;32;311126
5;5;31;374183
5;5;32;309994
5;5;32;361345
5;5;32;293003
5;5;32;322076
5;5;32;306595
5;5;32;311126
5;5;32;327362
5;5;32;313770
5;5;32;319056
5;5;32;300176
5;5;32;302820
5;5;32;1291703
5;5;32;311126
5;5;32;304707
5;5;32;302442
5;5;32;314524
5;5;32;659633
5;5;32;334159
5;5;32;327363
5;5;30;296779
5;5;32;352661
5;5;32;314147
5;5;32;504447
5;5;32;322454
5;5;31;370029
5;5;32;324341
5;5;32;324720
5;5;32;333403
5;5;32;327740
5;5;32;327362
5;5;32;329627
5;5;32;373427
5;5;32;1051184
5;5;32;470088
5;5;32;312636
5;5;32;322831
5;5;32;1189001
5;5;32;324720
5;5;32;305085
5;5;32;307728
5;5;32;311126
5;5;31;311882
5;5;32;313014
5;5;32;305085
5;5;32;314525
5;5;32;308484
5;5;32;310748
5;5;32;316413
5;5;32;300553
5;5;32;310371
5;5;32;324719
5;5;31;322076
5;5;32;322831
5;5;32;320566
5;5;32;322831
5;5;32;316035
5;5;32;318300
5;5;32;327740
5;5;32;315657
5;5;32;328495
5;5;32;323208
5;5;32;323209
5;5;32;321321
5;5;31;319811
5;5;32;320943
5;5;32;325097
5;5;31;311503
5;5;31;316790
5;5;31;323587
5;5;32;320188
5;5;31;343599
5;5;32;306973
5;5;32;35813131
5;5;31;301309
5;5;32;295267
5;5;32;289981
5;5;32;302819
5;5;32;314903
5;5;32;326985
5;5;32;308483
5;5;32;306218
5;5;32;300932
