4;1;10;256378
4;1;11;146879
4;1;9;118183
4;1;10;164625
4;1;14;139705
4;1;10;117806
4;1;10;114407
4;1;9;97415
4;1;11;134419
4;1;11;120826
4;1;7;75516
4;1;10;109498
4;1;12;135551
4;1;9;96660
4;1;10;109499
4;1;10;112519
4;1;8;85711
4;1;11;108366
4;1;11;102702
4;1;12;122713
4;1;10;99304
4;1;10;104212
4;1;9;93640
4;1;11;113274
4;1;12;124223
4;1;11;113274
4;1;9;109876
4;1;11;112142
4;1;9;96661
4;1;12;135551
4;1;10;112897
4;1;13;425911
4;1;10;102324
4;1;12;120070
4;1;9;91752
4;1;9;90997
4;1;9;87599
4;1;11;108366
4;1;9;93640
4;1;10;107233
4;1;9;94395
4;1;10;107233
4;1;12;322076
4;1;9;97794
4;1;10;104212
4;1;9;94395
4;1;10;106478
4;1;10;115162
4;1;12;117050
4;1;11;112142
4;1;11;105345
4;1;10;95528
4;1;11;108366
4;1;10;95151
4;1;9;88731
4;1;10;98926
4;1;12;119693
4;1;11;106478
4;1;12;117428
4;1;13;130643
4;1;10;124601
4;1;12;141215
4;1;13;155563
4;1;10;114407
4;1;12;138572
4;1;10;111764
4;1;11;126867
4;1;10;117050
4;1;10;210690
4;1;10;112518
4;1;11;125734
4;1;11;133663
4;1;10;112897
4;1;11;126867
4;1;12;141215
4;1;9;102324
4;1;8;89864
4;1;9;127622
4;1;11;124224
4;1;9;98926
4;1;9;151409
4;1;11;125734
4;1;8;87598
4;1;12;115539
4;1;8;79670
4;1;12;117805
4;1;11;123092
4;1;13;128000
4;1;9;118183
4;1;10;97794
4;1;11;108366
4;1;9;88354
4;1;10;120826
4;1;9;89109
4;1;10;108743
4;1;11;118937
4;1;10;105722
4;1;10;116672
4;1;8;84578
4;1;12;128755
4;2;13;174442
4;2;13;154430
4;2;16;196342
4;2;14;189546
4;2;14;194831
4;2;15;210690
4;2;13;177840
4;2;14;176330
4;2;13;213710
4;2;15;222017
4;2;14;183127
4;2;14;176707
4;2;15;187657
4;2;15;208424
4;2;14;175952
4;2;15;189546
4;2;14;174064
4;2;14;180484
4;2;13;52732512
4;2;12;151032
4;2;14;186147
4;2;13;162359
4;2;13;205026
4;2;12;165380
4;2;14;193321
4;2;14;470843
4;2;13;182371
4;2;14;177085
4;2;14;190678
4;2;14;189168
4;2;13;200117
4;2;14;181616
4;2;13;412695
4;2;15;779326
4;2;12;160849
4;2;14;314147
4;2;14;362477
4;2;14;189545
4;2;15;200118
4;2;13;229569
4;2;15;199363
4;2;13;169156
4;2;14;176331
4;2;13;505202
4;2;12;154431
4;2;13;162737
4;2;14;178596
4;2;13;598465
4;2;14;177086
4;2;14;181238
4;2;13;423267
4;2;12;149521
4;2;14;172932
4;2;14;175197
4;2;15;410807
4;2;15;181617
4;2;12;150277
4;2;16;225415
4;2;14;180483
4;2;13;172554
4;2;13;166891
4;2;12;422512
4;2;14;202383
4;2;14;172177
4;2;16;1197307
4;2;13;166135
4;2;14;188413
4;2;13;186902
4;2;13;421002
4;2;13;172554
4;2;15;175197
4;2;14;479527
4;2;14;183882
4;2;13;156696
4;2;15;215976
4;2;12;391928
4;2;13;167645
4;2;14;174442
4;2;10;109876
4;2;13;159716
4;2;13;156696
4;2;14;166135
4;2;13;246182
4;2;12;154053
4;2;14;175953
4;2;14;188035
4;2;14;687574
4;2;14;54043471
4;2;14;160094
4;2;15;342843
4;2;13;138950
4;2;12;131398
4;2;14;249203
4;2;14;397215
4;2;16;190300
4;2;14;171421
4;2;12;144991
4;2;15;655102
4;2;16;181616
4;2;13;169912
4;3;16;229191
4;3;15;202761
4;3;16;198230
4;3;15;871078
4;3;15;186524
4;3;16;493876
4;3;16;210690
4;3;15;192943
4;3;16;424400
4;3;16;225038
4;3;16;214088
4;3;16;1749707
4;3;16;214843
4;3;14;658123
4;3;16;202383
4;3;16;245805
4;3;16;423646
4;3;15;342466
4;3;15;194077
4;3;15;390040
4;3;16;208046
4;3;16;196719
4;3;16;365120
4;3;16;194454
4;3;14;166513
4;3;16;222018
4;3;15;389285
4;3;16;374560
4;3;15;204271
4;3;16;214088
4;3;15;588648
4;3;16;230702
4;3;16;224283
4;3;14;206537
4;3;16;479150
4;3;16;436861
4;3;16;207669
4;3;15;185393
4;3;16;399858
4;3;15;177840
4;3;16;196720
4;3;15;368896
4;3;16;189923
4;3;16;207669
4;3;14;394194
4;3;15;212955
4;3;16;209935
4;3;16;1090453
4;3;14;180483
