3;1;4;310372
3;1;3;169156
3;1;4;166890
3;1;5;194832
3;1;3;113274
3;1;6;225416
3;1;5;197474
3;1;5;175952
3;1;4;189168
3;1;5;164625
3;1;5;160849
3;1;7;210690
3;1;5;143858
3;1;5;134041
3;1;5;129510
3;1;6;145745
3;1;6;151410
3;1;5;121581
3;1;6;154430
3;1;7;173687
3;1;5;126112
3;1;7;176707
3;1;6;139328
3;1;7;163492
3;1;6;129510
3;1;7;149522
3;1;5;131398
3;1;5;121203
3;1;6;151410
3;1;6;138950
3;1;3;222017
3;1;5;119316
3;1;6;137439
3;1;5;116672
3;1;4;95528
3;1;4;78914
3;1;5;98548
3;1;5;104590
3;1;5;99681
3;1;6;118938
3;1;3;64189
3;1;3;80802
3;1;6;121581
3;1;6;120448
3;1;5;100437
3;1;7;145368
3;1;7;137817
3;1;6;121581
3;1;4;82312
3;1;6;121958
3;1;5;107233
3;1;6;141215
3;1;6;124602
3;1;5;101569
3;1;7;140838
3;1;6;119693
3;1;6;122713
3;1;5;106100
3;1;6;118939
3;1;4;83445
3;1;5;126490
3;1;5;105345
3;1;6;123091
3;1;7;129888
3;1;5;112142
3;1;5;107611
3;1;6;126490
3;1;6;186903
3;1;5;100814
3;1;6;123846
3;1;5;104968
3;1;6;122714
3;1;5;109499
3;1;5;107988
3;1;4;83823
3;1;5;87222
3;1;5;97038
3;1;6;120826
3;1;5;107232
3;1;7;124602
3;1;6;112896
3;1;6;106100
3;1;5;93262
3;1;5;99304
3;1;6;111009
3;1;6;107610
3;1;4;73629
3;1;7;123469
3;1;4;75139
3;1;6;107988
3;1;5;91752
3;1;6;109498
3;1;5;91374
3;1;6;109876
3;1;7;124601
3;1;5;104968
3;1;4;77026
3;1;5;146501
3;1;4;77404
3;1;4;97039
3;2;8;206914
3;2;7;164247
3;2;8;181994
3;2;7;169156
3;2;8;188791
3;2;6;143480
3;2;8;198985
3;2;7;198608
3;2;8;818972
3;2;7;184637
3;2;8;205026
3;2;7;234478
3;2;7;175575
3;2;7;175198
3;2;8;214088
3;2;8;194077
3;2;7;176708
3;2;6;158584
3;2;7;174065
3;2;7;82690
3;2;7;53239
3;2;6;48330
3;2;8;56637
3;2;7;50218
3;2;6;44177
3;2;8;60035
3;2;7;46443
3;2;6;41156
3;2;7;53617
3;2;7;45310
3;2;7;53994
3;2;7;51351
3;2;7;51351
3;2;7;57392
3;2;7;49841
3;2;8;64944
3;2;8;57392
3;2;7;55882
3;2;7;51351
3;2;7;53616
3;2;7;53616
3;2;7;58903
3;2;7;50974
3;2;7;58147
3;2;7;55505
3;2;5;40779
3;2;8;63056
3;2;7;67209
3;2;7;47198
3;2;7;49841
3;2;7;53239
3;2;7;53994
3;2;7;49841
3;2;7;55882
3;2;7;54749
3;2;8;60035
3;2;8;60412
3;2;7;48708
3;2;8;60036
3;2;7;55882
3;2;7;54749
3;2;7;54372
3;2;6;46065
3;2;6;48330
3;2;8;71740
3;2;8;59280
3;2;8;56637
3;2;8;53239
3;2;8;69475
3;2;6;44555
3;2;7;51729
3;2;7;56637
3;2;8;62301
3;2;7;54749
3;2;7;53616
3;2;6;44932
3;2;7;56259
3;2;7;54749
3;2;7;50974
3;2;7;76271
3;2;8;61168
3;2;7;49086
3;2;7;51350
3;2;7;50973
3;2;8;62301
3;2;6;47197
3;2;7;53616
3;2;6;44554
3;2;7;55882
3;2;8;59657
3;2;7;49841
3;2;7;48708
3;2;5;38513
3;2;7;46820
3;2;7;48331
3;2;6;44176
3;2;6;39268
3;2;8;58902
3;2;7;52484
3;2;7;52484
3;3;8;52106
3;3;8;63433
3;3;8;62301
3;3;8;62678
3;3;8;68343
3;3;8;63434
3;3;8;62678
3;3;8;63434
3;3;7;64944
3;3;7;63056
3;3;8;64566
3;3;8;62300
3;3;8;63811
3;3;8;21028589
3;3;8;60035
3;3;8;49463
3;3;8;50974
3;3;8;49841
3;3;8;62679
3;3;8;57392
3;3;7;87221
3;3;8;59280
3;3;8;52106
3;3;8;61924
3;3;8;60413
3;3;7;54371
3;3;8;59280
3;3;8;57014
3;3;8;60035
3;3;8;57015
3;3;8;88731
3;3;8;67965
3;3;8;64943
3;3;8;64944
3;3;7;58903
3;3;8;77404
3;3;7;57770
3;3;8;60791
3;3;8;158961
3;3;7;52106
3;3;8;56638
3;3;8;56637
3;3;7;50974
3;3;8;57393
3;3;8;51351
3;3;7;56637
3;3;8;58525
3;3;8;58148
3;3;7;54749
3;3;8;61924
3;3;8;61546
3;3;8;56637
3;3;8;67587
3;3;7;53616
3;3;7;56260
3;3;8;57770
3;3;8;59280
3;3;8;55882
3;3;8;55504
3;3;8;256377
3;3;8;61546
3;3;7;59657
3;3;8;58147
3;3;8;48330
3;3;8;59658
3;3;7;52862
3;3;8;57015
3;3;7;50596
3;3;8;53994
3;3;8;60413
3;3;7;53994
3;3;8;63433
3;3;8;64944
3;3;8;63433
3;3;8;64944
3;3;7;60790
3;3;8;61923
3;3;8;61923
3;3;8;62300
3;3;8;53239
3;3;8;52861
3;3;8;56259
3;3;8;57770
3;3;7;49841
3;3;7;43799
3;3;8;51350
3;3;7;52483
3;3;8;53616
3;3;8;52483
3;3;8;51728
3;3;8;49086
3;3;8;57392
3;3;8;61546
3;3;7;52106
3;3;8;52861
3;3;7;52861
3;3;8;58524
3;3;7;72118
3;3;8;57015
3;3;8;50974
